day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
21日,7分 青木 亮太 51分 上田 将寛 61分 立花 歩夢,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,3,0,第9節44,流通経済大学付属柏高校,桐光学園高校,"7分,51分,61分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m44.html,2013
21日,,90+4分 鈴木 翔,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,0,1,第9節43,鹿島アントラーズユース,コンサドーレ札幌U-18,90+4分,http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m43.html,2013
21日,,23分 北川 航也 25分 岡田 匠馬,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,07月,,,0,2,第9節45,三菱養和ＳＣユース,清水エスパルスユース,"23分,25分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m45.html,2013
24日,36分 澤井 直人 86分 畠中 槙之輔,,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,2,0,第10節46,東京ヴェルディユース,桐光学園高校,"36分,86分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m46.html,2013
25日,29分 森永 卓 38分 西槙 翼 61分 立花 歩夢,55分 佐々木 大輔 90+2分 按田 頼,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,3,2,第10節47,流通経済大学付属柏高校,コンサドーレ札幌U-18,"55分,90+2分,29分,38分,61分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m47.html,2013
25日,,36分 谷口 憧斗 58分 金子 翔太 81分 金子 翔太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,0,3,第10節48,鹿島アントラーズユース,ＪＦＡアカデミー福島,"36分,58分,81分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m48.html,2013
25日,59分 吉田 健 79分 加納 澪,29分 柳沢 拓弥 36分 浅沼 大和 90分 宮本 航汰,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,2,3,第10節49,静岡学園高校,清水エスパルスユース,"29分,36分,90分,59分,79分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m49.html,2013
25日,41分 秋本 和希,12分 オウンゴール,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,08月,,,1,1,第10節50,三菱養和ＳＣユース,青森山田高校,"12分,41分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m50.html,2013
01日,64分 小川 航基 75分 加藤 寛明 76分 植木 隆之輔,11分 國分 将 40分 松尾 雄斗 45分 國分 将 55分 國分 将,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,4,第11節51,桐光学園高校,コンサドーレ札幌U-18,"11分 國分,40分,45分 國分,55分 國分,64分,75分,76分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m51.html,2013
01日,68分 金子 翔太,11分 立花 歩夢 38分 ジャーメイン 良 45+1分 青木 亮太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,1,3,第11節52,ＪＦＡアカデミー福島,流通経済大学付属柏高校,"11分,38分,45+1分,68分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m52.html,2013
01日,12分 加納 澪 48分 吉田 健 62分 吉田 健,3分 中島 優 20分 山下 優人 75分 飯島 諒 90+4分 橋本 峻弥,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,4,第11節53,静岡学園高校,青森山田高校,"3分,20分,75分,90+4分,12分,48分,62分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m53.html,2013
01日,,34分 菅嶋 弘希 51分 小松 峻輔 52分 安西 幸輝 67分 澤井 直人 72分 澤井 直人 87分 神谷 優太,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,0,6,第11節54,三菱養和ＳＣユース,東京ヴェルディユース,"34分,51分,52分,67分,72分,87分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m54.html,2013
01日,20分 鈴木 準弥 28分 岡田 匠馬 53分 岡田 匠馬,87分 寺門 宥斗,,高円宮杯U=18サッカーリーグ2013プレミアリーグ 2013.4.7-,09月,,,3,1,第11節55,清水エスパルスユース,鹿島アントラーズユース,"87分,20分,28分,53分",http://www.jfa.or.jp/match/matches/2013/premier_league/east/match_page/m55.html,2013
